ID,Type,Date,Time,Source,Latitude,Longitude
7D292089,Gunshot_or_Firecracker,7/17/2018,20:16:09,WashingtonDC7D,38.833,-76.995
7D292090,Multiple_Gunshots,7/17/2018,20:19:56,WashingtonDC7D,38.832,-76.992
6D226426,Multiple_Gunshots,7/17/2018,22:11:05,WashingtonDC6D,38.876,-76.964
7D292198,Multiple_Gunshots,7/18/2018,14:06:07,WashingtonDC7D,38.842,-76.987
6D226470,Multiple_Gunshots,7/18/2018,17:02:38,WashingtonDC6D,38.884,-76.936
7D292214,Single_Gunshot,7/18/2018,19:26:46,WashingtonDC7D,38.857,-76.972
7D292287,Multiple_Gunshots,7/18/2018,21:36:51,WashingtonDC7D,38.845,-77.001
7D292288,Multiple_Gunshots,7/18/2018,21:36:53,WashingtonDC7D,38.845,-77
5D96827,Gunshot_or_Firecracker,7/19/2018,21:10:06,WashingtonDC5D,38.9,-76.983
4D74983,Gunshot_or_Firecracker,7/20/2018,0:11:42,WashingtonDC4D,38.947,-77.022
6D226749,Single_Gunshot,7/20/2018,0:14:48,WashingtonDC6D,38.886,-76.948
7D292472,Single_Gunshot,7/20/2018,0:50:09,WashingtonDC7D,38.837,-76.993
7D292473,Multiple_Gunshots,7/20/2018,0:50:17,WashingtonDC7D,38.837,-76.993
7D292474,Multiple_Gunshots,7/20/2018,0:50:21,WashingtonDC7D,38.846,-76.979
7D292475,Multiple_Gunshots,7/20/2018,0:50:22,WashingtonDC7D,38.846,-76.977
7D292476,Multiple_Gunshots,7/20/2018,0:50:24,WashingtonDC7D,38.837,-76.993
7D292477,Multiple_Gunshots,7/20/2018,0:52:30,WashingtonDC7D,38.836,-77.001
7D292481,Multiple_Gunshots,7/20/2018,1:19:45,WashingtonDC7D,38.841,-76.987
6D226753,Single_Gunshot,7/20/2018,2:49:32,WashingtonDC6D,38.895,-76.927
6D226755,Multiple_Gunshots,7/20/2018,3:41:25,WashingtonDC6D,38.893,-76.913
5D96837,Single_Gunshot,7/20/2018,3:43:02,WashingtonDC5D,38.92,-77.001
7D292486,Multiple_Gunshots,7/20/2018,4:13:41,WashingtonDC7D,38.842,-77.001
3D74576,Multiple_Gunshots,7/20/2018,4:22:57,WashingtonDC3D,38.927,-77.023
3D74577,Single_Gunshot,7/20/2018,4:23:02,WashingtonDC3D,38.926,-77.023
3D74578,Multiple_Gunshots,7/20/2018,4:23:07,WashingtonDC3D,38.927,-77.025
3D74580,Multiple_Gunshots,7/20/2018,4:23:11,WashingtonDC3D,38.927,-77.024
3D74581,Multiple_Gunshots,7/20/2018,4:23:20,WashingtonDC3D,38.927,-77.023
6D226759,Single_Gunshot,7/20/2018,4:57:13,WashingtonDC6D,38.897,-76.94
7D292509,Single_Gunshot,7/20/2018,14:21:27,WashingtonDC7D,38.827,-77.003
7D292516,Gunshot_or_Firecracker,7/20/2018,15:30:51,WashingtonDC7D,38.852,-76.967
7D292531,Single_Gunshot,7/20/2018,16:51:41,WashingtonDC7D,38.868,-76.971
5D96930,Multiple_Gunshots,7/20/2018,22:13:01,WashingtonDC5D,38.905,-76.975
5D96932,Multiple_Gunshots,7/20/2018,22:13:07,WashingtonDC5D,38.905,-76.975
3D74602,Multiple_Gunshots,7/21/2018,0:37:59,WashingtonDC3D,38.912,-77.02
3D74603,Multiple_Gunshots,7/21/2018,0:38:06,WashingtonDC3D,38.911,-77.02
4D75033,Multiple_Gunshots,7/21/2018,1:05:45,WashingtonDC4D,38.94,-77.016
6D226952,Multiple_Gunshots,7/21/2018,2:40:40,WashingtonDC6D,38.892,-76.927
6D226953,Multiple_Gunshots,7/21/2018,2:43:22,WashingtonDC6D,38.897,-76.938
7D292701,Single_Gunshot,7/21/2018,3:40:06,WashingtonDC7D,38.832,-77.004
6D226955,Single_Gunshot,7/21/2018,4:07:12,WashingtonDC6D,38.904,-76.932
6D226957,Multiple_Gunshots,7/21/2018,5:27:33,WashingtonDC6D,38.911,-76.937
7D292707,Multiple_Gunshots,7/21/2018,8:26:02,WashingtonDC7D,38.863,-76.982
7D292713,Multiple_Gunshots,7/21/2018,11:36:24,WashingtonDC7D,38.827,-77.003
5D96991,Multiple_Gunshots,7/21/2018,16:54:19,WashingtonDC5D,38.924,-76.982
5D96994,Multiple_Gunshots,7/21/2018,16:54:27,WashingtonDC5D,38.924,-76.982
5D96995,Single_Gunshot,7/21/2018,16:54:35,WashingtonDC5D,38.924,-76.982
6D226987,Gunshot_or_Firecracker,7/22/2018,3:19:41,WashingtonDC6D,38.885,-76.959
6D226997,Gunshot_or_Firecracker,7/22/2018,12:41:18,WashingtonDC6D,38.889,-76.94
7D292756,Single_Gunshot,7/22/2018,13:37:03,WashingtonDC7D,38.843,-77.002
